NAME,NTEE_CD,Category,Location,lat_lon
LIVING WATER CHRISTIAN FELLOWSHIP,X21,X,"413 W 15TH ST, YANKTON, SD, 57078-2806","(-97.39710775757575, 42.88330454545455)"
BELLS OF THE HILLS INC,A6C,A,"4071 VALLEY WEST DR, RAPID CITY, SD, 57702-3158","(-103.28605321332564, 44.07068788009623)"
MAIN STREET LIVING INC,X20,X,"1400 S DULUTH AVE, SIOUX FALLS, SD, 57105-1711","(-96.733673, 43.53292)"
GREAT PLAINS CHAPTER MOAA,W30,W,"1600 W RUSSELL ST, SIOUX FALLS, SD, 57104-1330","(-96.74818426623428, 43.56432925)"
THE BLAST MINISTRIES INC,X84,X,"700 E 1ST ST, BRIDGEWATER, SD, 57319-2300","(-97.499355, 43.548822)"
SIOUX FALLS BEAUTIFUL,S22,S,"1207 S 2ND AVE, SIOUX FALLS, SD, 57105-0848","(-96.72391642857143, 43.53440875510204)"
BROWNSVILLE VOLUNTEER FIRE DEPARTMENT,M24,M,"21555 US HIGHWAY 385, DEADWOOD, SD, 57732-7328","(-103.7400925, 44.3571228)"
FAITH IN THE FUTURE FOUNDATION,X83,X,"401 E 18TH ST, YANKTON, SD, 57078-2209","(-97.38816, 42.886072)"
HAPPY THE DOG MINISTRY INC,X20,X,"27051 S SOUTHEASTERN AVE, SIOUX FALLS, SD, 57108-8304","(-96.6878008, 43.5040513)"
LEAD LIBRARY ENDOWMENT INC,B90,B,"315 W MAIN ST, LEAD, SD, 57754-1604","(-103.76654985714286, 44.351914571428566)"
THERAPEAUTIC HEALING INSTITUTE,E60,E,"1031 S PHILLIPS AVE, SIOUX FALLS, SD, 57105-0744","(-96.72661849798624, 43.5359646)"
CANYON GATE VILLAGE HOMEOWNERS ASSOCIATION INC,L50,L,"1408 GATEWAY CT, SPEARFISH, SD, 57783-9530","(-103.83649776891201, 44.47997675)"
LIGHTS UP MINISTRIES INC,X99,X,"6700 W GRESFORD PL, SIOUX FALLS, SD, 57106-2662","(-96.8099625, 43.4895249)"
SIOUX EMPIRE WHEELS TO WORK INC,J19,J,"5400 W 57TH ST, SIOUX FALLS, SD, 57106-2087","(-96.79219055614908, 43.50036233834523)"
TIGER NATION,B94,B,"200 WILLOW STREET, HARRISBURG, SD, 57032-0000","(-96.705092, 43.431632)"
PLANKINTON PRESERVATION SOCIETY INC,A54,A,"208 E 2ND ST, PLANKINTON, SD, 57368-2239","(-98.4823669, 43.715234)"
DELL RAPIDS BASEBALL ASSOCIATION,N63,N,"24437 474TH AVE, DELL RAPIDS, SD, 57022-5306","(-96.729872, 43.804262)"
MINISTERIO EVANGELICO PENTECOSTES INC,X21,X,"1733 S SHERMAN AVE, SIOUX FALLS, SD, 57105-2226","(-96.71015036734694, 43.53051855102041)"
T R E A T Y TOTAL IMMERSION EDUCATIONAL ENDOWMENT FUND INC,B99,B,"830 E IOWA ST, RAPID CITY, SD, 57701-5777","(-103.2041141, 44.0626749)"
NEW LIFE CHURCH,X20,X,"500 S 1ST AVE, SIOUX FALLS, SD, 57104-6902","(-96.725182, 43.542337)"
LEAD-DEADWOOD PTO,B11,B,"716 MAIN ST, DEADWOOD, SD, 57732-1003","(-103.7165967, 44.3869158)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"406 3RD AVE W, LEMMON, SD, 57638-1425","(-102.16363419558166, 45.94079014815516)"
ELEVATE FOUNDATION INC,S30,S,"18 E MAIN ST, RAPID CITY, SD, 57701-2949","(-103.2106857, 44.0781113)"
UPS OF DOWNS FAMILY SUPPORT GROUP,P80,P,"3213 W MAIN ST, RAPID CITY, SD, 57702-2314","(-103.272842, 44.0818429)"
SUDANESE CONGREGATION AT ST MARK LUTHERAN CHURCH INC,X20,X,"2001 S ELMWOOD AVE, SIOUX FALLS, SD, 57105-2321","(-96.756315, 43.527394)"
WEST RIVER HISTORY CONFERENCE,A80,A,"1327 STATE ST, RAPID CITY, SD, 57702-3425","(-103.25773707390935, 44.07286065639846)"
GEIS FAMILY MEMORIAL,T30,T,"1218 UNION ST, BELLE FOURCHE, SD, 57717-2223","(-103.84274515732757, 44.65529600413102)"
UNITED RETIREMENT CENTER FOUNDATION,P117,P,"405 1ST AVE, BROOKINGS, SD, 57006-1835","(-96.80377280808081, 44.30970024242424)"
TIMOTHY STUEN MINISTRIES,X20,X,"660 EARLEEN ST, RAPID CITY, SD, 57701-3207","(-103.22446351930438, 44.12653591938638)"
ABERDEEN JAZZ SOCIETY,A68,A,"104 S MAIN ST, ABERDEEN, SD, 57401-4137","(-98.4883509, 45.4638772)"
HUISKEN FAMILY CHARITABLE TRUST,X12,X,"1068 W DUNBAR TRAIL, SIOUX FALLS, SD, 57108-0000","(-96.7457608, 43.4909159)"
WESTERN BAT WORKING GROUP,D30,D,"12346 2 HOUR RD, CUSTER, SD, 57730-5203","(-103.59278447617984, 43.77996520506165)"
WEBSTER 20 20 INCORPORATED,S30,S,"513 MAIN ST, WEBSTER, SD, 57274-1718","(-97.520244, 45.330398775510204)"
NEW FREEDOM IN CHRIST CHURCH,X20,X,"220 3RD ST E, MOBRIDGE, SD, 57601-2622","(-100.43206075421989, 45.5354481223357)"
MONUMENT HEALTH INC,E21,E,"353 FAIRMONT BLVD, RAPID CITY, SD, 57701-7375","(-103.22523956525582, 44.056453149999996)"
BETHANY LUTHERAN FOUNDATION INC,L112,L,"1901 S HOLLY AVE, SIOUX FALLS, SD, 57105-2407","(-96.75435308333334, 43.528469333333334)"
COMMAND TWO MINISTRIES INC,X20,X,"2409 S 3RD AVE, SIOUX FALLS, SD, 57105-3914","(-96.7225126734694, 43.52316830612245)"
YOUTH AND FAMILY SERVICES FOUNDATION,P11,P,"1920 PLAZA BLVD, RAPID CITY, SD, 57702-9354","(-103.25473168569326, 44.10419670066024)"
SKYLINE DRIVE PRESERVATION INC,S20,S,"2700 N PLAZA DR, RAPID CITY, SD, 57702-9303","(-103.260638, 44.105642)"
DOWNTOWN STURGIS FOUNDATION,T30,T,"2040 JUNCTION AVE, STURGIS, SD, 57785-2402","(-103.50903518367346, 44.403849693877554)"
COYOTE CAPITAL MANAGEMENT,B99,B,"USD 414 E CLARK, VERMILLION, SD, 57069-0000","(-96.9269298237158, 42.78432235)"
MINNEHAHA COUNTY DEPUTIES ASSOCIATION INC,J40,J,"320 W 4TH ST, SIOUX FALLS, SD, 57104-2413","(-96.7303416, 43.5543545)"
TRI-STATE OLD IRON ASSOCIATION INC,A80,A,"1211 W 12TH ST, YANKTON, SD, 57078-2642","(-97.41312602040816, 42.88135793877551)"
CENTRAL STATES FAIR FOUNDATION,K11,K,"800 SAN FRANCISCO ST, RAPID CITY, SD, 57701-3057","(-103.20101, 44.075144)"
SD 4 H RODEO FINALS,O50,O,"310 CASEY TIBBS STREET, FT PIERRE, SD, 57532-0000","(-100.37002591836735, 44.351176183673466)"
AL AND IRENE KURTENBACH FOUNDATION,T22,T,"47209 220TH ST, BROOKINGS, SD, 57006-7112","(-96.7653, 44.195517)"
MINER COUNTY RECREATION ASSOCIATION,N50,N,"106 W PARK AVE, HOWARD, SD, 57349-8764","(-97.52795351020409, 44.01490406122449)"
FRIENDS OF FREEMAN PUBLIC LIBRARY FOUNDATION,B117,B,"322 S MAIN ST, FREEMAN, SD, 57029-2302","(-97.437365, 43.350517)"
BEVY INC,P28,P,"294 S LAKE DR, WATERTOWN, SD, 57201-5431","(-97.18534940358313, 44.918332192641685)"
SIOUX FALLS CYGNETS SYNCHRONIZED SWIM TEAM INC,N67,N,"1701 S MINNESOTA AVE, SIOUX FALLS, SD, 57105-1751","(-96.731406, 43.530201)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"721 S LOWELL AVE, SIOUX FALLS, SD, 57103-2343","(-96.6965099387755, 43.54171234693878)"
UNITED IRIGUENOS INC,Q33,Q,"23 S HARMON DR, MITCHELL, SD, 57301-6250","(-98.04610223759151, 43.7517587157201)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"1705 HOPE ST, STURGIS, SD, 57785-1130","(-103.51904136691851, 44.42009616855702)"
ABERDEEN EXCHANGE BMX,T30,T,"1503 CARLTON CT, ABERDEEN, SD, 57401-1528","(-98.47040294841496, 45.482590327807976)"
ALLEN CREDIT & DEBT COUNSELING AGENCY,P51,P,"800 DAKOTA AVE N, HURON, SD, 57350-4756","(-98.214074, 44.375317)"
DAKOTA SCHOOLERS SUPPORT ORGANIZATI ON,B112,B,"1809 W OAK ST, SIOUX FALLS, SD, 57105-3518","(-96.74768591836734, 43.52573034693878)"
SIOUX FALLS STATE THEATRE COMPANY,A65,A,"316 S PHILLIPS AVE, SIOUX FALLS, SD, 57104-6319","(-96.7265743, 43.5441341)"
WHITEWOOD PARENT TEACHER ORGANIZATION,B11,B,"603 GARFIELD ST, WHITEWOOD, SD, 57793-2122","(-103.63569394701089, 44.46350403913809)"
BRIDGES OF HOPE,Q33,Q,"912 SAINT ANDREW ST, RAPID CITY, SD, 57701-4528","(-103.23461657182223, 44.068598)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"122 N CEDAR ST, CANTON, SD, 57013-1636","(-96.5938442244898, 43.301528530612245)"
THE MUSEUM OF VISUAL MATERIALS,A50,A,"500 N MAIN AVE, SIOUX FALLS, SD, 57104-5902","(-96.7278502, 43.5527619)"
SOUTH DAKOTA SAFE CHILDBIRTH OPTIONS,E40,E,"1200 N ADVANTAGE AVE, SIOUX FALLS, SD, 57103-6199","(-96.689309, 43.56042143291182)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"3309 10TH AVE, SPEARFISH, SD, 57783-9415","(-103.8046974, 44.467073)"
YOCKEY FOUNDATION,T20,T,"801 STEVENS PORT DR, DAKOTA DUNES, SD, 57049-6000","(-96.48171004496481, 42.50550506466351)"
PARROT HEADS OF THE PRAIRIE INC,N50,N,"7321 S EDINBURG PL, SIOUX FALLS, SD, 57108-9400","(-96.72524118641086, 43.47929774347873)"
CHILDRENS ARK INC,P33,P,"112 W 16TH AVE, CHAMBERLAIN, SD, 57325-1704","(-99.33797726530612, 43.799991673469385)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"3520 POWDERHORN CIR, RAPID CITY, SD, 57702-4888","(-103.29835410662662, 44.05165466140145)"
DALLAS VOLUNTEER FIRE DEPARTMENT,M24,M,"526 2ND ST, DALLAS, SD, 57529-2338","(-99.51782726530612, 43.23849212244898)"
SIOUX FALLS IRISH CLUB INC,A23,A,"2005 S MAIN AVE, SIOUX FALLS, SD, 57105-2933","(-96.72764871428572, 43.527258530612244)"
WATERTOWN BOWLING USBC BA ASSOCIATION,N70,N,"2707 13TH AVE NE, WATERTOWN, SD, 57201-6830","(-97.0916511, 44.9156473)"
DIAMONDS BOOSTER CLUB,N11,N,"4225 N BOBHALLA DR, SIOUX FALLS, SD, 57107-6441","(-96.75626087770277, 43.59133879351649)"
AMERICAN INSTITUTE OF GRAPHIC ARTS,A030,A,"926 S 3RD AVE, SIOUX FALLS, SD, 57104-5019","(-96.72215859346245, 43.53740297260628)"
FRIENDS OF RAPID CITY PARKS,N11,N,"5008 W CHICAGO ST, RAPID CITY, SD, 57702-1829","(-103.30271966666666, 44.085905)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"525 E 15TH AVE, MITCHELL, SD, 57301-1105","(-98.018561, 43.723584)"
TOASTMASTERS INTERNATIONAL,N500,N,"4700 W CAREER CIR, SIOUX FALLS, SD, 57107-1365","(-96.783666, 43.560281)"
MOTHERS HEALING GARDEN,C50,C,"15TH STREET, DELL RAPIDS, SD, 57022-0000","(-96.7598031, 43.8053103)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"108 N GARFIELD AVE, PIERRE, SD, 57501-3827","(-100.317915, 44.373731)"
SCIENCE VISIONS INC,U50,U,"628 MAIN AVE, BROOKINGS, SD, 57006-1423","(-96.79849171428572, 44.31195128571429)"
SPINK COUNTY HISTORICAL SOCIETY,A80,A,"1517 E 2ND ST, REDFIELD, SD, 57469-1901","(-98.51512323543973, 44.86572642762757)"
WATERTOWN BUSINESS ASSOCIATION INC,S41,S,"323 1ST AVE NE, WATERTOWN, SD, 57201-2503","(-97.10863069387754, 44.90071795918367)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"1413 NW 2ND ST, MADISON, SD, 57042-3804","(-97.13495535000001, 44.00593)"
SERVANTS HEART FOUNDATION,T22,T,"25354 MELANIE LN, CUSTER, SD, 57730-8132","(-103.686244, 43.7297581)"
MISSOURI VALLEY CHRISTIAN ACADEMY,B24,B,"305 W 25TH ST, YANKTON, SD, 57078-1317","(-97.39434391374166, 42.89737885791522)"
TENNYSON FAMILY FOUNDATION,B82,B,"35 S 4TH ST, CUSTER, SD, 57730-1916","(-103.60170430072411, 43.76535610370417)"
SHILOH CHARITABLE TRUST,D20,D,"562 WILLIAMS ST, DEADWOOD, SD, 57732-1007","(-103.73430394896704, 44.37386545)"
FRIENDS OF NORTH SIOUX CITYCOMMUNITY LIBRARY INC,B12,B,"601 RIVER DR, N SIOUX CITY, SD, 57049-3001","(-96.4986347, 42.5247014)"
JAMES AND ELOISE ELMEN FOUNDATION,T20,T,"2603 S RIDGEVIEW WAY, SIOUX FALLS, SD, 57105-4223","(-96.76396767346938, 43.520935040816326)"
ROBERT AND RITA ELMEN FOUNDATION,T20,T,"2901 W 11TH ST, SIOUX FALLS, SD, 57104-2538","(-96.76403208235533, 43.545076662896484)"
EDGE CHRISTIAN PRESCHOOL,P20,P,"1708 W GRAND XING, MOBRIDGE, SD, 57601-1115","(-100.451021, 45.544608)"
SOUNDS OF SOUTH DAKOTA INC,A6A,A,"6404 S KILLARNEY CIR, SIOUX FALLS, SD, 57108-3251","(-96.74631165306123, 43.485352673469386)"
POINT IS TO SERVE,X20,X,"506 N KIWANIS AVE, SIOUX FALLS, SD, 57104-2521","(-96.76103853061224, 43.552596102040816)"
SIOUXLAND WOODTURNERS,N50,N,"2604 E KLONDIKE TRL, SIOUX FALLS, SD, 57103-4349","(-96.69415088967071, 43.5268161336394)"
JOHN WITHERSPOON COLLEGE,B50,B,"4024 SHERIDAN LAKE RD, RAPID CITY, SD, 57702-5331","(-103.2678477480099, 44.0450836)"
RAPID CITY KOREAN CHURCH INC,X20,X,"721 FARLOW AVE, RAPID CITY, SD, 57701-1114","(-103.2233687004652, 44.09073497734231)"
DOROTHY BABCOCK FAMILY CHARITABLEFOUNDATION,T22,T,"801 STEVENS PORT DR, DAKOTA DUNES, SD, 57049-6000","(-96.48171004496481, 42.50550506466351)"
WHETSTONE VALLEY YOUTH FOOTBALLASSOCIATION,N65,N,"310 HIGHLAND DR, MILBANK, SD, 57252-3616","(-96.63459424489797, 45.20640426530612)"
SUSTAINABLE HARVEST ALLIANCE,P99,P,"1475 VALLEY DR, RAPID CITY, SD, 57703-4088","(-103.17163719084505, 44.07158205986377)"
CHANGING LIVES INTERNATIONALMINISTRIES,A12,A,"218 8TH ST, NEWELL, SD, 57760-0000","(-103.42274147077607, 44.719836331351225)"
FREDERICK AREA HISTORICAL SOCIETY,A20,A,"414 MAIN STREET, FREDERICK, SD, 57441-0000","(-98.50657514601026, 45.83239737249732)"
FORWARD HURON INC,S32,S,"1705 DAKOTA AVE S, HURON, SD, 57350-3931","(-98.2141809, 44.3514211)"
DAKOTA DACHSHUND RESCUE INC,D20,D,"7505 E MYSTIC DR, SIOUX FALLS, SD, 57110-6256","(-96.6247434, 43.5496947)"
VALLEY TELECOMMUNICATIONSCOOPERATIVE ASSOCIATION INC VEBA TR,Y43,Y,"100 S PHILLIPS AVENUE, SIOUX FALLS, SD, 57104-6745","(-96.7263568, 43.5470291)"
ALL ABOUT U ADOPTIONS INC,P31,P,"214 N BROADWAY AVE, MARION, SD, 57043-2020","(-97.26060048971294, 43.42507556591096)"
WEGNER ARBORETUM SOCIETY,A80,A,"1900 S PERRY PL, SIOUX FALLS, SD, 57110-7675","(-96.6059032, 43.5270417)"
DEUEL GYMNASTICS INC,N60,N,"305 4TH ST W, CLEAR LAKE, SD, 57226-4104","(-96.68292600000001, 44.7556725)"
ECOSUN PRAIRIE FARMS INC,K20,K,"906 CANDLEWOOD LN, BROOKINGS, SD, 57006-3853","(-96.79001713204389, 44.29424037420082)"
WASHINGTON HIGH SCHOOL SENIOR CLASSGRADUATION ACTIVITIES COMMITTE,B112,B,"501 N SYCAMORE AVE, SIOUX FALLS, SD, 57110-5752","(-96.6735668, 43.5537619)"
LIVING WORD INTERNATIONAL INC,X21,X,"9320 W COLTON ST, SIOUX FALLS, SD, 57106-7330","(-96.8428328, 43.5252346)"
AMERICAN WATER WORKS ASSOCIATION,W038,W,"1712 8TH AVE NE, WATERTOWN, SD, 57201-5721","(-97.08867337472142, 44.911374)"
SOUTH DAKOTA LIBRARY ASSOCIATION,B71I,B,"2001 S SUMMIT AVE, SIOUX FALLS, SD, 57197-0001","(-96.7387335751497, 43.524097499999996)"
ELMWOOD WOMENS GOLF ASSO SIOUX FALLS,N50,N,"4804 S PENNBROOK AVE, SIOUX FALLS, SD, 57108-2946","(-96.72399913228654, 43.50017174814124)"
SOUTH DAKOTA ACHIEVE,P820,P,"4100 S WESTERN AVE, SIOUX FALLS, SD, 57105-6620","(-96.75019789760694, 43.50625729169296)"
LEAGUE OF WOMEN VOTERS OF SOUTH DAKOTA,W24,W,"2509 W 31ST ST, SIOUX FALLS, SD, 57105-3303","(-96.75641961953727, 43.523615443016276)"
NORTHWESTERN PUBLIC SERVICE COMPANY ABERDEEN DIV EMP & DEP SCHLRSHP FD,P99,P,"113 CENTENNIAL ST S, ABERDEEN, SD, 57401-5520","(-98.4386127, 45.4587708)"
RAPID CITY FINE ARTS COUNCIL INC,A26Z,A,"713 7TH ST, RAPID CITY, SD, 57701-3613","(-103.23007577946183, 44.07878315)"
OAHE CHILD DEVELOPMENT CENTER INC,B22Z,B,"2307 E CAPITOL AVE, PIERRE, SD, 57501-3727","(-100.32054985714285, 44.36501585714286)"
OMEGA CHAPTER OF THETA TAU FRATERNITY,B83Z,B,"109 KANSAS CITY ST, RAPID CITY, SD, 57701-2817","(-103.21864871250742, 44.07742580923199)"
OAHE YOUNG MENS CHRISTIAN,P270,P,"900 E CHURCH ST, PIERRE, SD, 57501-2219","(-100.341356, 44.369634)"
ORDER OF THE EASTERN STAR OF SOUTH DAKOTA,Y42,Y,"2711 HIGHWAY 18, HOT SPRINGS, SD, 57747-6602","(-103.4626352, 43.4217293)"
FRATERNAL ORDER OF POLICE,Y42,Y,"1405 JACKRABBIT AVENUE, BROOKINGS, SD, 57007-0001","(-96.7781381533506, 44.32225086430772)"
PONDEROSA APARTMENTS INC,L21,L,"430 ORIOLE DRIVE, SPEARFISH, SD, 57783-3001","(-103.8560579, 44.498829)"
KNIGHTS OF COLUMBUS,Y40,Y,"720 3RD AVE E, MOBRIDGE, SD, 57601-2217","(-100.42949328234504, 45.539781928719435)"
ELK POINT LODGE NO 3 AF & AM OF ELK POINT SOUTH DAKOTA,Y42,Y,"31928 475TH AVE, ELK POINT, SD, 57025-6614","(-96.707338605474, 42.76057526100906)"
NATIONAL MUSIC MUSEUM,A540,A,"414 E CLARK ST, VERMILLION, SD, 57069-2307","(-96.92542348265259, 42.79137035)"
SPEARFISH SENIOR SERVICE CENTER,P81,P,"1306 N 10TH ST, SPEARFISH, SD, 57783-1530","(-103.8546088, 44.4974364)"
SHRINERS INTERNATIONAL,Y42,Y,"510 S PHILLIPS AVE, SIOUX FALLS, SD, 57104-6825","(-96.7263471, 43.541991)"
HURON AREA SENIOR CENTER,P81Z,P,"290 7TH ST SW, HURON, SD, 57350-2759","(-98.21889775510203, 44.358391918367346)"
RUSHMORE CONSUMER CREDIT RESOURCE CENTER,P51,P,"2310 N MAPLE AVE, RAPID CITY, SD, 57701-7849","(-103.2082495, 44.10966085)"
LEMMON SENIOR CITIZENS CENTER INC,P81,P,"711 MAIN AVE, LEMMON, SD, 57638-1835","(-102.1594730044043, 45.937731713943805)"
ABERDEEN CATHOLIC FOUNDATION INC,B24,B,"1400 N DAKOTA ST, ABERDEEN, SD, 57401-2257","(-98.4729471, 45.4792572)"
BLACK HILL COUNCIL NO 703 KNIGHTS OF COLUMBUS,Y42,Y,"141 SIEVER ST, LEAD, SD, 57754-1646","(-103.76599005257741, 44.350698071526374)"
KNIGHTS OF COLUMBUS,Y40,Y,"234 E 4TH ST, WINNER, SD, 57580-1810","(-99.85481853061225, 43.374498836734695)"
LINCOLN HIGH SCHOOL GRADUATION ORGANIZATION,O50,O,"2900 S CLIFF AVE, SIOUX FALLS, SD, 57105-5125","(-96.70910811984541, 43.51814225)"
SOUTH DAKOTA KNIGHTS OF COLUMBUS FOUNDATION INC,T30,T,"1203 CANAL ST, CUSTER, SD, 57730-2109","(-103.5873427798625, 43.765873866014665)"
KINGDOM CAPITAL FUND,X21,X,"5735 E 41ST ST, SIOUX FALLS, SD, 57110-7581","(-96.65372809333333, 43.514779)"
CROSS PURPOSE PRODUCTIONS,A60,A,"310 COTTAGE HILL LN, SPEARFISH, SD, 57783-9574","(-103.8248066, 44.4810036)"
TURTLE ISLAND LEARNING CIRCLE INC,A23,A,"412 S WIND ST, FLANDREAU, SD, 57028-1740","(-96.5954178, 44.0423058)"
TUFFYS TOTS DAYCARE AND LEARNINGCENTER,P33,P,"210 FLORIDA ST, CENTERVILLE, SD, 57014-2152","(-96.95688464182668, 43.12146917005729)"
CAMP JORGENSEN,C60,C,"31778 455TH AVE, MECKLING, SD, 57069-4423","(-97.1019194, 42.8578614)"
DAKOTA REGION PORSCHE CLUB OFAMERICA,N99,N,"1206 MOUNTAIN SPRINGS LN, RAPID CITY, SD, 57702-0273","(-103.29841825830287, 44.09569542436045)"
HELP ORPHANS AND WIDOWS INCORPORATED,P20,P,"2226 ARROW ST, RAPID CITY, SD, 57702-4369","(-103.25736924888355, 44.068143560996646)"
FORT PIERRE RECREATION ASSOCIATION,N99,N,"125 CAOL ILA CT, FORT PIERRE, SD, 57532-2300","(-100.38006626190476, 44.37393516666666)"
DISCOVERY ELEMENTARY PTO INCORPORATED,B94,B,"1506 S DISCOVERY AVE, SIOUX FALLS, SD, 57106-5412","(-96.82249395973155, 43.532279060402686)"
DAKOTA SPIRIT CHEER PARENTS INC,N60,N,"3910 W 59TH ST, SIOUX FALLS, SD, 57108-2254","(-96.7772577, 43.495781)"
MITCHELL MAIN STREET AND BEYOND INC,S41,S,"601 N MAIN ST, MITCHELL, SD, 57301-1945","(-98.025688, 43.714602)"
SOUTH DAKOTA ASSOCIATION OF SCHOOL RESOURCE OFFICERS,I03,I,"320 W 4TH ST, SIOUX FALLS, SD, 57104-2413","(-96.7303416, 43.5543545)"
ABERDEEN AREA RUNNING CLUB,N60,N,"3315 6TH AVE SE, ABERDEEN, SD, 57401-5531","(-98.4420491, 45.4612387)"
BERESFORD ATHLETIC BOOSTER CLUB INC,B12,B,"401 S 1ST ST, BERESFORD, SD, 57004-2207","(-96.771124, 43.077302)"
MILITARY APPRECIATION GROUP INC,W30,W,"46747 291ST ST, CENTERVILLE, SD, 57014-5901","(-96.975052, 43.170599)"
CANTON RURAL FIRE ASSOCIATION INC,M23,M,"27679 482ND AVE, CANTON, SD, 57013-5513","(-96.5691076969549, 43.3785559008368)"
PIONEER MEMORIAL FOUNDATION,E11,E,"315 N WASHINGTON ST, VIBORG, SD, 57070-2002","(-97.08392701606667, 43.17552765)"
BLACK HILLS NORDIC SKI CLUB,N68,N,"431 N CANYON ST, SPEARFISH, SD, 57783-2317","(-103.8625647, 44.4918979)"
CRAZY CAVIES GUINEA PIG RESCUE INC,D20,D,"46579 272ND ST, TEA, SD, 57064-8023","(-96.816678, 43.446449)"
SIOUX FALLS WEST JUNIOR OLYMPIC VOLLEYBALL INC,N71,N,"5717 W PEBBLE CREEK RD, SIOUX FALLS, SD, 57106-2027","(-96.79601443218279, 43.50218035172582)"
ALL NATIONS CITY CHURCH OF SIOUX FALLS,X20,X,"225 E 11TH ST, SIOUX FALLS, SD, 57104-6334","(-96.7242341, 43.5444187)"
DAY COUNTY CHAPTER - IWLA,T12,T,"1121 W 7TH ST, WEBSTER, SD, 57274-1043","(-97.5302576122449, 45.33634430612245)"
DRY SCRUBBER USERS ASSOCIATION INC,B60,B,"333 CONCOURSE DR, RAPID CITY, SD, 57703-4765","(-103.159457315048, 44.080557041937034)"
DAKOTA LAND TRUST,L80,L,"795 MAIN ST, DEADWOOD, SD, 57732-1015","(-103.7165967, 44.3869158)"
MEDICINE VOICE HEALING CENTER,F50,F,"1738 ALBANY AVENUE, HOT SPRINGS, SD, 57747-2100","(-103.48265855587877, 43.428878202854065)"
SIOUX EMPIRE REALTOR FOR KIDS,O12,O,"2415 W 57TH ST, SIOUX FALLS, SD, 57108-5026","(-96.75537993939393, 43.50027775757576)"
EAST BROOKINGS BUSINESS AND INDUSTRY ASSOCIATION,S41,S,"5128, BROOKINGS, SD, 57006-0000","(-96.79844, 44.311461)"
BERESFORD PARKS RECREATION AND COMMUNITY EDUCATION INC,N32,N,"305 W OAK ST, BERESFORD, SD, 57004-2137","(-96.77722673737223, 43.079337650280614)"
BUSY BLESSINGS DAYCARE INC,B21,B,"701 N ORLEANS AVE, DELL RAPIDS, SD, 57022-1239","(-96.7101554, 43.8266886)"
SOUTH DAKOTA ATSA - ASSOCIATION FOR THE TREATMENT OF SEXUAL ABUSERS,I037,I,"403 NATIONAL STREET, RAPID CITY, SD, 57702-5907","(-103.2675114750893, 44.08281215)"
BLACK HILLS CENTER FOR EQUALITY INC,G81,G,"406 5TH ST, RAPID CITY, SD, 57701-2742","(-103.22478087467144, 44.081636417761864)"
BROOKINGS RENEGADE MUZZLELOADERS CLUB,A23,A,"47826 MAIN ST, BUSHNELL, SD, 57276-6600","(-96.641958, 44.32872333333333)"
SOUTH DAKOTA MASONIC CHARITIES,T30,T,"520 S 1ST AVE, SIOUX FALLS, SD, 57104-6902","(-96.72517873469388, 43.542181081632656)"
BROOKINGS AREA CRIME STOPPERS INC,I60,I,"307 3RD AVE, BROOKINGS, SD, 57006-1908","(-96.8004236122449, 44.308122714285716)"
CHILDRENS MUSEUM OF SOUTH DAKOTA,T23,T,"521 4TH ST, BROOKINGS, SD, 57006-2046","(-96.79644995918368, 44.30916287755102)"
FALL RIVER COMMUNITY ACTION PROGRAM,P81,P,"647 S 5TH ST, HOT SPRINGS, SD, 57747-2416","(-103.46850189841356, 43.426488550497474)"
LIGHTSOUT,X200,X,"801 S DULUTH AVE, SIOUX FALLS, SD, 57104-4820","(-96.734243, 43.538848)"
FAMILY VISITATION CENTER,E86,E,"2020 S NORTON AVE, SIOUX FALLS, SD, 57105-2835","(-96.7349, 43.526684)"
HELLFIGHTERS OUTREACH MINISTRIES,T30,T,"717 ANNA ST, STURGIS, SD, 57785-2542","(-103.50474735268399, 44.398102737176934)"
GOOD SHEPHERD CLINIC INC,E32,E,"1020 STATE ST, SPEARFISH, SD, 57783-2144","(-103.85530159299695, 44.49420764825222)"
COLLISION OF THE SIOUX EMPIRE INC,O50,O,"3815 S WESTERN AVE, SIOUX FALLS, SD, 57105-6510","(-96.751188, 43.5096245)"
LAKEVIEW LAWN BOWLING ASSOCIATION,N99,N,"116 W 11TH AVE, MITCHELL, SD, 57301-1306","(-98.02603581632654, 43.71981887755102)"
SOUTH DAKOTA UNITED FUTBOL CLUB,N64,N,"814 4TH ST NE, WATERTOWN, SD, 57201-1714","(-97.10672242857143, 44.91016514285714)"
BASH 4 CASH LTD,P60,P,"1920 S CARDINAL DR, SIOUX FALLS, SD, 57105-3229","(-96.70562196208002, 43.52851197509191)"
SOUTH DAKOTA JCI SENATE,W70,W,"704 W BROOKINGS ST, SIOUX FALLS, SD, 57104-2212","(-96.7360363877551, 43.56039342857143)"
