NAME,NTEE_CD,Category,Location,lat_lon
DIGNITY PROJECT,P85,P,"1485 S IVY WAY, DENVER, CO, 80224-1926","(-104.9206817722177, 39.689709449065894)"
KATMANDU PAONIA,D20,D,"40380 MATHEWS LN, PAONIA, CO, 81428-6322","(-107.60329353417325, 38.863152367236104)"
DOWNTOWN ERIE BUSINESS ASSOCIATION,S20,S,"PO BOX 1111, ERIE, CO, 80516-1111","(-80.0852695, 42.1294712)"
UPPER ROOM,X20,X,"PO BOX 244, MONTROSE, CO, 81402-0244","(-108.2403855, 38.4375391)"
LOUIS AND HAROLD PRICE FOUNDATION INC,T22,T,"3200 CHERRY CREEK SO DR SUITE 600, DENVER, CO, 80209-3247","(-104.984862, 39.7392364)"
MINISTERIO MONTE SANTO INT,X20,X,"3295 W EXPOSITION AVE, DENVER, CO, 80219-2846","(-105.02959862414608, 39.70421155)"
SCENIC HIGHWAY OF LEGENDS INC,A23,A,"PO BOX 475, LA VETA, CO, 81055-0475","(-105.0077747, 37.5050118)"
CHURCH OF FREE LANTZ,T50,T,"13228 COUNTY ROAD 250 APT 5B, DURANGO, CO, 81301-8649","(-107.82158179169292, 37.2395367)"
VOICE,Q33,Q,"7196 CAMPDEN PL, CASTLE PINES, CO, 80108-8259","(-104.8930255, 39.4665295)"
ST CATHERINE RESIDENCE INC,P450,P,"1600 BROADWAY STE 2000, DENVER, CO, 80202-4929","(-104.984862, 39.7392364)"
AMERICAN ASSOCIATION OF TEACHERS OF JAPANESE INC,A74Z,A,"1725 EUCLID AVENUE, BOULDER, CO, 80309-0001","(-105.27017535258089, 40.006271350000006)"
NATIONAL COUNCIL OF SUPERVISORS OF MATHEMATICS,B60,B,"2851 S PARKER RD STE 1210, AURORA, CO, 80014-2733","(-88.3147539, 41.7571701)"
ASSISI HOMES-JEFFERSON COURT INC,L210,L,"1600 BROADWAY STE 2000, DENVER, CO, 80202-4929","(-104.984862, 39.7392364)"
DISASTER EMERGENCY RESPONSE ASSOCIATION INC,P20Z,P,"PO BOX 336364, GREELEY, CO, 80633-0607","(-104.7091322, 40.4233142)"
MODE THEATRE LIVING ARTS CORPORATION,A60,A,"6547 NORTH ACADEMY BLVDSUITE 2188, COLORADO SPRINGS, CO, 80918-0000","(-104.825348, 38.8339578)"
PEOPLEFORBIKES COALITION LTD,S41,S,"1911 11TH ST, BOULDER, CO, 80302-5129","(-105.2810875510204, 40.01672557142857)"
INTERNATIONAL ACADEMY FOR QUALITY INC,J20,J,"2960 CENTER GREEN CT STE 202, BOULDER, CO, 80301-5406","(-105.270545, 40.0149856)"
WISCONSIN PUBLIC INTEREST RESEARCH GROUP INC,W059,W,"1543 WAZEE ST STE 400, DENVER, CO, 80202-1450","(-104.984862, 39.7392364)"
MONARCH HOCKEY CLUB,N68,N,"1105 HILLSIDE LN, LOUISVILLE, CO, 80027-2909","(-105.16679200432448, 39.97167725)"
NEW HORIZONS BAND OF NORTHERN COLORADO,A68,A,"5929 PALMER CT, FORT COLLINS, CO, 80528-8865","(-105.0668085, 40.5508527)"
HRRMC AUXILIARY,E12,E,"1000 RUSH DR, SALIDA, CO, 81201-9627","(-105.998902, 38.5347193)"
JOURNAL OF EXTENSION,A33Z,A,"22500 COUNTY ROAD 21, FORT MORGAN, CO, 80701-9337","(-103.7544212, 40.2323924)"
COGNITIVE LEARNING CENTER,P20,P,"14282 ELM ST, THORNTON, CO, 80602-7844","(-104.92891836363637, 39.94972046464647)"
METROPOLIS RUGBY FOOTBALL CLUB,N50,N,"4885 FILBERT DR, LOVELAND, CO, 80538-1792","(-105.08527830732513, 40.44273009650239)"
TWIN CITIES SCHOOLS TELECOMMUNICATIONS GROUP INC,S20,S,"205 KEN PRATT BLVD STE 120 PMB 103, LONGMONT, CO, 80501-8998","(-105.1019287, 40.1672117)"
INTERNATIONAL ASSOCIATION FOR DANCE MEDICINE AND SCIENCE INC,A036,A,"13918 E MISSISSIPPI AVE 61846, AURORA, CO, 80012-3603","(-88.3147539, 41.7571701)"
T-NET INTERNATIONAL,T30,T,"9615 E COUNTY LINE RD STE B # 555, CENTENNIAL, CO, 80112-3531","(-104.8769227, 39.579155)"
HERRICK FAMILY FOUNDATION,T20,T,"PO BOX 2675, TELLURIDE, CO, 81435-2675","(-107.812285, 37.9374939)"
CLAO EDUCATION AND RESEARCH FOUNDATION INC,B64B,B,"6025 S QUEBEC ST STE 365, CENTENNIAL, CO, 80111-4596","(-104.8769227, 39.579155)"
EZE FOUNDATION,T12,T,"7 DORAL LN, LITTLETON, CO, 80123-6635","(-105.04168509109007, 39.59626275)"
ACADEMY FOR INTERNATIONAL SCHOOL HEADS,B99,B,"14780 HIGHWAY 145, DOLORES, CO, 81323-8200","(-108.0655496, 37.6324613)"
ELIXIR PRESS,A33,A,"PO BOX 27029, DENVER, CO, 80227-0029","(-104.984862, 39.7392364)"
BELLA LULU,F40,F,"2528 BRIDGES CIR, MONTROSE, CO, 81401-0000","(-108.2403855, 38.4375391)"
CHRISTIAN FRIENDS OF ISRAELI COMMUNITIES,X99,X,"7661 MCLAUGHLIN ROAD 255, FALCON, CO, 80831-4727","(-104.6080826, 38.9330077)"
CLEAR CREEK ROCK HOUSE,O50,O,"PO BOX 1256, IDAHO SPRINGS, CO, 80452-1256","(-105.5136365, 39.7425969)"
HEALING INTERNATIONAL MINISTRIES INC,X20,X,"PO BOX 12, ALLENSPARK, CO, 80510-0012","(-105.5255549, 40.1944294)"
CROSS-CONNECTION MANUAL INC,S41,S,"PO BOX 1195, LONGMONT, CO, 80502-1195","(-105.1019287, 40.1672117)"
LOWRY SWIM CLUB INC,N67,N,"633 17TH ST STE 1640, DENVER, CO, 80202-3636","(-104.984862, 39.7392364)"
TOMCHEI SHABBAT OF DENVER INC,K31,K,"139 S ELM ST, DENVER, CO, 80246-1130","(-104.92942668211086, 39.714027633120466)"
FRONT RANGE COMMUNITY CHURCH,X21,X,"7780 E OXFORD AVE, DENVER, CO, 80237-2163","(-104.8958169265856, 39.64390362884551)"
PUEBLO COMMUNITY DIABETES PROJECT,G99,G,"PO BOX 1464, PUEBLO, CO, 81002-1464","(-104.609141, 38.2544472)"
WILDFIRE ART CENTER,A20,A,"PO BOX 386, BERTHOUD, CO, 80513-0386","(-104.97006762056611, 40.3135085)"
FORT LEWIS MESA FIRE AUXILIARY INC,M19,M,"164 COUNTY ROAD 130, HESPERUS, CO, 81326-9414","(-108.0395165, 37.2861114)"
CALVARY CHAPEL PARKER,X20,X,"10831 SOUTH CROSSROADS DR STE, PARKER, CO, 80134-1600","(-96.6220692, 33.0555687)"
BLUE SPRUCE EVERGREEN KIWANIS FOUNDATION INC,T30,T,"PO BOX 1153, EVERGREEN, CO, 80437-1153","(-86.95675139521086, 31.44953845)"
MISHA MAY FOUNDATION,D20,D,"PO BOX 151166, LAKEWOOD, CO, 80215-9166","(-105.0846694, 39.7085736)"
SUMPHONIA,X83,X,"7616 S ZANTE CT, AURORA, CO, 80016-7416","(-104.7173924, 39.5779373)"
CHRIST EXECUTIVE OFFICER INC,X20,X,"PO BOX 473285, AURORA, CO, 80047-3285","(-88.3147539, 41.7571701)"
THE VETERANS OF HOPE PROJECT,O55,O,"2323 E ILIFF AVE, DENVER, CO, 80210-5402","(-104.96035779482074, 39.6758624)"
LEWIS FOUNDATION,T22,T,"100 E FRANCIS ST, ASPEN, CO, 81611-1403","(-106.8139888, 39.1922665)"
WORLD RESPONSE FOUNDATION,Q12,Q,"5950 NICKLAUS DR, FORT COLLINS, CO, 80528-8853","(-105.0668085, 40.5508527)"
SLATER FOUNDATION,T30,T,"1800 GLENARM PL STE 702, DENVER, CO, 80202-3829","(-104.984862, 39.7392364)"
DIGNITY FREEDOM NETWORK,T30,T,"PO BOX 1042, MONUMENT, CO, 80132-1042","(-0.0861271, 51.5106328)"
PUEBLO PIONEER CEMETARY ASSOCIATION,Y50,Y,"PO BOX 515, PUEBLO, CO, 81002-0515","(-104.609141, 38.2544472)"
NIWOT HIGH SCHOOL BOOSTERS INC,B11,B,"PO BOX 21, NIWOT, CO, 80544-0021","(-105.15349018696142, 40.101675400000005)"
FAITH VILLAGE INC,D20,D,"1251 LEE ST, LAKEWOOD, CO, 80215-4542","(-105.112052, 39.735672199999996)"
YANKEE BOY REGIONAL CONSERVATION ASSOCIATION,C30,C,"PO BOX 1448, OURAY, CO, 81427-1448","(-107.7414887, 38.146044)"
AUTOBEE CLUB,S80,S,"PO BOX 207, AVONDALE, CO, 81022-0207","(-112.349602, 33.4355977)"
AMERICAN LEGION,W30,W,"PO BOX 387, CRAIG, CO, 81626-0387","(-107.5464541, 40.5152491)"
JON RUDOLPH MEMORIAL FOUNDATION,T22,T,"8540 NIWOT MEADOW FARM RD, NIWOT, CO, 80503-6491","(-105.15349018696142, 40.101675400000005)"
ALMA FOUNDATION,S11,S,"PO BOX 338, ALMA, CO, 80420-0338","(-96.289162, 39.016666)"
ICAST INTERNATIONL CENTER FOR APPROPRIATE & SUSTANABL TECHNOLOGY,S32,S,"7400 W 14TH AVE, LAKEWOOD, CO, 80214-4234","(-105.0796226, 39.73819705)"
JAMES L VINCENT FOUNDATION,T22,T,"PO BOX 1421, VAIL, CO, 81658-1421","(-106.3801669, 39.6440207)"
SANTA PROJECT INC,P58,P,"1070 CIMARRON CIR APT 105, AURORA, CO, 80011-6897","(-88.3147539, 41.7571701)"
HERITAGE HIGH SCHOOL FOOTBALL BOOSTER CLUB,B11,B,"C/O B COLWELL 5728 S GALLUP ST, LITTLETON, CO, 80120-0000","(-105.016649, 39.613321)"
LORDS DAILY BREAD,K35,K,"846 E 18TH AVE, DENVER, CO, 80218-1025","(-104.9766091, 39.7447102)"
ZONTA FOOTHILLS FOUNDATION,P80,P,"PO BOX 19964, BOULDER, CO, 80308-2964","(-105.270545, 40.0149856)"
FRIENDS OF THE HAXTUN LIBRARY,B99,B,"45528 COUNTY ROAD 20, HAXTUN, CO, 80731-9323","(-102.6268584, 40.6411022)"
CALVARY DENVER DOWNTOWN,X21,X,"6508 S GARLAND WAY, LITTLETON, CO, 80123-3122","(-105.016649, 39.613321)"
ROHI MINISTRY,X21,X,"2846 N CLAYTON ST, DENVER, CO, 80205-4713","(-104.984862, 39.7392364)"
SLV BIG BAND INC,A6C,A,"1329 COUNTY ROAD 27, MONTE VISTA, CO, 81144-9312","(-106.1496731, 37.5816182)"
ST MARY CEMETERY ASSOCIATION,Y50,Y,"PO BOX 244, WALSENBURG, CO, 81089-0244","(-104.780995, 37.6235234)"
FIRST CHRISTIAN CHURCH OF LA JUNTA COLORADO,X21,X,"109 W 5TH ST, LA JUNTA, CO, 81050-2313","(-103.54526792857142, 37.98382954081632)"
VERNON VOLUNTEER FIRE DEPARTMENT,M24,M,"26055 DENVER ST, VERNON, CO, 80755-0000","(-102.31609484615385, 39.94608576923077)"
BLUE HORIZONS INC,O50,O,"19650 COUNTY ROAD 30, BRUSH, CO, 80723-9521","(-103.623473, 40.2584914)"
NORTH JEFFCO TENNIS CLUB,N66,N,"PO BOX 239, ARVADA, CO, 80001-0239","(-105.0811573, 39.8005505)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"2512 W 26TH STREET RD, GREELEY, CO, 80634-8021","(-104.72232401586548, 40.39468047705383)"
LONE CONE CATTLEWOMEN,S41,S,"PO BOX 6, REDVALE, CO, 81431-0006","(-108.4173088, 38.1749906)"
CAMP LAUGH A LOT,N20,N,"720 S OVERLAND TRL, FORT COLLINS, CO, 80521-3006","(-105.133777, 40.58061)"
MARK FLASH FRIEDMAN FOUNDATION,P20,P,"PO BOX 370, NEDERLAND, CO, 80466-0370","(-93.9923965, 29.9743803)"
THE GINTERS GROVE DOMESTIC WATER CORPORATION,Y22,Y,"PO BOX 432, CEDAREDGE, CO, 81413-0432","(-107.926454, 38.9016487)"
SISTERS ENTERPRISE,A20,A,"1250 S BUCKLEY RD UNIT I # 152, AURORA, CO, 80017-5120","(-88.3147539, 41.7571701)"
LONGMONT YOUTH SPORTS ORGANIZATION,N60,N,"1906 CLOVER CREEK DR, LONGMONT, CO, 80503-7578","(-105.1454502990911, 40.135854514460995)"
WEST DENVER COMMUNITY OPERATED POLICING STOREFRONT INC,B90,B,"4200 MORRISON RD UNIT 4, DENVER, CO, 80219-2490","(-104.984862, 39.7392364)"
MOMS CLUB,P20,P,"4664 NUTMEG PL, CASTLE ROCK, CO, 80109-4572","(-104.91250621564367, 39.38884474841571)"
AMERICAN CHEMICAL SOCIETY,U33C,U,"512 5TH ST, BERTHOUD, CO, 80513-1244","(-105.08106281632652, 40.30535842857143)"
SOCIETY OF PSYCHOLOGISTS IN MGMT,F80,F,"4810 PYRAMID MOUNTAIN RD, CASCADE, CO, 80809-1707","(-104.96680937837912, 38.902830550424596)"
BILLIARD EDUCATION FOUNDATION,S41Z,S,"500 DISCOVERY PKWY STE 125, SUPERIOR, CO, 80027-8644","(-92.1040796, 46.7207737)"
THE NATIONAL FOUNDATION FOR ALTERNATIVE MEDICINE,U50Z,U,"PO BOX 2860, LOVELAND, CO, 80539-2860","(-105.04436132094955, 40.385549)"
SIGMA LAMBDA GAMMA EDUCATION FOUNDATION INC,B82,B,"15954 JACKSON CREEK PRKWY B-116, MONUMENT, CO, 80132-8532","(-0.0861271, 51.5106328)"
FUNDACION YO TE AMO COLORADO,A12,A,"6070 S NOME ST, ENGLEWOOD, CO, 80111-5834","(-104.9879641, 39.6482059)"
DENVER METRO PM EDUCATION FOUNDATION INC,B99,B,"1710 PARKDALE CIR S, ERIE, CO, 80516-2406","(-105.04172869954418, 40.019073147689454)"
FRIENDS OF PATAN HOSPITAL USA INC,Q30,Q,"1980 DAHLIA ST, DENVER, CO, 80220-1239","(-104.93148872617698, 39.74692535)"
BLAIR & KRISTIN RICHARDSON FOUNDATION INC,G12,G,"205 DETROIT ST STE 800, DENVER, CO, 80206-4858","(-104.984862, 39.7392364)"
VETERANS OF FOREIGN WARS OF THE UNITED STATES AUX DEPT OF COLORADO,W30,W,"30835 COUNTY ROAD 15, LAS ANIMAS, CO, 81054-8401","(-104.0591427, 37.3096626)"
VETERANS OF FOREIGN WARS OF THE UNITED STATES AUX DEPT OF COLORADO,W30,W,"243 COUNTY ROAD 143A, FLORENCE, CO, 81226-9507","(-87.677251, 34.79981)"
RESTORING THE SOUL INC,X20,X,"7175 W JEFFERSON AVE STE 4400, LAKEWOOD, CO, 80235-2378","(-105.0846694, 39.7085736)"
WHITELOCK MINISTRIES,X20,X,"2601 WILLOW CREEK DR, FT COLLINS, CO, 80525-6150","(-105.029639, 40.541845)"
TRANSPLANT LIVING CENTERS INC,L40,L,"23405 E 5TH PL UNIT 103, AURORA, CO, 80018-1619","(-88.3147539, 41.7571701)"
PAWSITIVE REACTION PROPONENTS OF ANIMAL WELFARE SERVICES INC,D20,D,"PO BOX 323, SILVER CLIFF, CO, 81252-0323","(-105.1932571, 39.5901981)"
COLORADO PROFESSIONALS IN ONSITE WASTEWATER,J03,J,"PO BOX 918, STRASBURG, CO, 80136-0918","(-88.619224, 39.3525383)"
ACTC FOUNDATION INC,I12,I,"6813 S ROUTT ST, LITTLETON, CO, 80127-4958","(-105.016649, 39.613321)"
SECOND CHANCES,J22,J,"PO BOX 2014, LITTLETON, CO, 80161-2014","(-105.016649, 39.613321)"
COLDHARBOUR INSTITUTE,C35,C,"PO BOX 463, GUNNISON, CO, 81230-0463","(-107.0603126, 38.6476702)"
WESTERN MECHANICAL LABOR MANAGEMENT CONFERENCE,S41,S,"1391 SPEER BLVD STE 450, DENVER, CO, 80204-2561","(-104.984862, 39.7392364)"
METAL OF HONOR FUND,T30,T,"1310 W EVANS AVE, DENVER, CO, 80223-4027","(-105.00334819999999, 39.678458)"
AUSTIN HALL,B99,B,"3853 S GENOA CT UNIT B, AURORA, CO, 80013-5560","(-88.3147539, 41.7571701)"
CHERRY HILLS LAND PRESERVE INC,C34,C,"PO BOX 522, ENGLEWOOD, CO, 80151-0522","(-104.9879641, 39.6482059)"
ALLIANCE FOR SUSTAINABLE COLORADO,C19,C,"1536 WYNKOOP ST STE 100, DENVER, CO, 80202-1138","(-104.984862, 39.7392364)"
ARTS FOR COLORADO,A01,A,"2001 LINCOLN ST UNIT 2222, DENVER, CO, 80202-3873","(-104.984862, 39.7392364)"
SAN LUIS VALLEY ANTIQUE IRON CLUB INC,A54,A,"PO BOX 605, MONTE VISTA, CO, 81144-0605","(-106.1496731, 37.5816182)"
RUNNING CREEK ELEMENTARY PTCO,B112,B,"PO BOX 550, ELIZABETH, CO, 80107-0550","(-74.2107006, 40.6639916)"
COALDALE COMMUNITY CEMETERY ASSOCIATION,Y50,Y,"PO BOX 62, COALDALE, CO, 81222-0062","(-75.9085168, 40.8249599)"
WARM THE WORLD CO,P99,P,"28850 MANNING RD, PUEBLO, CO, 81006-9662","(-104.51839470173805, 38.219802862353944)"
STONY CREEK ELEMENTARY PTO,B94,B,"7203 S EVERETT ST, LITTLETON, CO, 80128-4157","(-105.016649, 39.613321)"
HOUSE OF ISRAEL INTERNATIONAL MINISTRIES INC,X20,X,"PO BOX 461262, AURORA, CO, 80046-1262","(-88.3147539, 41.7571701)"
HIGH LAND BEEKEEPING CLUB,D30,D,"6250 E EUCLID PL, CENTENNIAL, CO, 80111-4335","(-104.91594118486941, 39.59666388709089)"
DESIGN FOR LIVING RECOVERY,B990,B,"10851 S CROSSROADS DR UNIT E, PARKER, CO, 80134-8201","(-96.6220692, 33.0555687)"
PHILIPPINE NURSES ASSOCIATION OF COLORADO,E03,E,"17198 E DORADO CIR, CENTENNIAL, CO, 80015-3018","(-104.78868239319891, 39.613704430175)"
ILSE NATHAN FOUNDATION INC,T20,T,"132 W ARCHER PL, DENVER, CO, 80223-1620","(-104.99084427395428, 39.71553285)"
ST JEROME MISSION INC,X20,X,"1434 S GAYLORD ST, DENVER, CO, 80210-2341","(-104.96151708162571, 39.69045835)"
AFRICA NETWORK FOR ANIMAL WELFARE- USA,D30,D,"1031 33RD ST STE 174, DENVER, CO, 80205-2764","(-104.984862, 39.7392364)"
YOUTH ON RECORD,A68,A,"1301 W 10TH AVE, DENVER, CO, 80204-3907","(-105.00424, 39.732187)"
HEROES OF IMPACT,X99,X,"4343 S PICADILLY STREET, AURORA, CO, 80015-3363","(-104.73679865973654, 39.6367357)"
AUTUMN ANIMAL INC,D20,D,"3603 GLENLYON CT, FORT COLLINS, CO, 80524-6441","(-105.00973322448979, 40.598054346938774)"
THE AMERICAS ASSOCIATION FOR THE CARE OF CHILDREN,Q20,Q,"7380 MOUNT MEEKER RD, LONGMONT, CO, 80503-8679","(-105.1019287, 40.1672117)"
ROCKY MOUNTAIN CREATIVE QUILTERS,A20,A,"PO BOX 272713, FORT COLLINS, CO, 80527-2713","(-105.0668085, 40.5508527)"
DENVER ISLAMIC CULTURAL CENTER ACADEMY,B90,B,"5946 MAGNOLIA ST, COMMERCE CITY, CO, 80022-4016","(-104.91120971428572, 39.80469330612245)"
DENVER GIVES INC,T50,T,"1630 WELTON STREET 7TH FLOOR, DENVER, CO, 80202-4257","(-104.984862, 39.7392364)"
PARTNERSHIP FOR CLEAN COMPETITION RESEARCH COLLABORATIVE,U20,U,"ONE OLYMPIC PLAZA, COLORADO SPRINGS, CO, 80909-5780","(-104.825348, 38.8339578)"
ROSE HILL TOWNHOUSES COOPERATIVE INC,L21,L,"5835 E 62ND AVE, COMMERCE CITY, CO, 80022-3306","(-104.9196392020202, 39.80930137373738)"
SOCIETY OF OUTDOOR RECREATION PROFESSIONALS,B60,B,"PO BOX 3004, EVERGREEN, CO, 80437-3004","(-86.95675139521086, 31.44953845)"
RE-MEMBER MINISTRIES,P50,P,"2625 BALD MT RD, VAIL, CO, 81657-0000","(-106.3801669, 39.6440207)"
TURIN SHROUD CORPORATION,U20Z,U,"CO 1025 W FILLMORE ST, COLORADO SPRINGS, CO, 80907-0000","(-104.825348, 38.8339578)"
SHEKINAH GLORY CHRISTIAN CENTER,X20,X,"20102 E GRAND PL, AURORA, CO, 80015-6613","(-104.7534601332498, 39.62574371638456)"
KOSLOFF FOUNDATION,T20Z,T,"PO BOX 465, EDWARDS, CO, 81632-0465","(-75.251198, 44.324585)"
THE RELIANCE FIRE CO,A50Z,A,"460 ELM RD, ESTES PARK, CO, 80517-8417","(-105.541897, 40.370645)"
AUDREY J WALTON & ANN WALTON KROENKE CHARITABLE FOUNDATION,T20Z,T,"1155 CANYON BLVD STE 400, BOULDER, CO, 80302-5195","(-105.270545, 40.0149856)"
SUNEJA CHARITABLE FOUNDATION INC,B82Z,B,"6523 VILLAGE LN, CENTENNIAL, CO, 80111-6265","(-104.8769227, 39.579155)"
VILLAGE AT THE BLUFFS INC,L22,L,"3495 AMERICAN DRIVE, COLORADO SPRINGS, CO, 80917-5727","(-104.76223685119942, 38.88954727356051)"
JUBILEE FARMS INC,K20,K,"4917 THUNDERBIRD DRIVE APT 2136, BOULDER, CO, 80303-3841","(-105.270545, 40.0149856)"
CITYFORCE INC,X20,X,"3677 TRANQUILITY TRL, CASTLE ROCK, CO, 80109-3555","(-104.902384975, 39.40001115)"
HORTICULTURAL THERAPY INSTITUTE,B60,B,"1432 GRAPE ST, DENVER, CO, 80220-2610","(-104.924502, 39.73894377551021)"
ROUND MOUNTAIN INSTITUTE INC,C35,C,"511 N SPRUCE ST, GUNNISON, CO, 81230-2944","(-106.930904, 38.5490402244898)"
BON CARBO VOLUNTEER FIRE DEPARTMENT AUXILIARY,M24,M,"14589 COUNTY ROAD 577, BONCARBO, CO, 81024-0000","(-104.6949893, 37.2166848)"
PATRICK B ROCHE MEMORIAL FUND FOUNDATION,T90,T,"361 71ST AVE, GREELEY, CO, 80634-9782","(-104.79356292901024, 40.42986259518306)"
COLORADO ENVIRONMENTAL FILM FESTIVAL,A31,A,"PO BOX 491, GOLDEN, CO, 80402-0491","(-105.22058, 39.7546349)"
FAITH COVENANT INTERNATIONAL,X20,X,"17301 E LAKE LN, AURORA, CO, 80016-3211","(-88.3147539, 41.7571701)"
BENSON FAMILY FOUNDATION,T22,T,"1436 SHAVANO CT, EVERGREEN, CO, 80439-9752","(-86.95675139521086, 31.44953845)"
VETERANS OF FOREIGN WARS OF THE UNITED STATES AUX DEPT OF COLORADO,W30,W,"PO BOX 222, CRAIG, CO, 81626-0222","(-107.5464541, 40.5152491)"
DURANGO COMMUNITY TENNIS ASSOCIATION,P60,P,"157 W 32ND ST, DURANGO, CO, 81301-4234","(-107.8719037, 37.3011299)"
PTA SUNNYSIDE INDEPENDANT,B94,B,"75 COUNTY ROAD 218, DURANGO, CO, 81303-3801","(-107.82158179169292, 37.2395367)"
SALIDA COUNCIL FOR THE ARTS,A60,A,"PO BOX 672, SALIDA, CO, 81201-0672","(-105.998902, 38.5347193)"
SUMMIT LIGHTHOUSE STUDY GROUP OF DENVER INC,X99,X,"142 S ALTURA CT, AURORA, CO, 80012-6702","(-104.81398887950844, 39.71409571537775)"
LIVING FIRE ARTS NETWORK,A25,A,"1024 PICA RUN, FORT COLLINS, CO, 80524-2172","(-105.05921270991816, 40.60831119678488)"
RIDE PROVIDE INC,W40,W,"5708 ZEPHYR ST, ARVADA, CO, 80002-2452","(-105.08479510204081, 39.800457102040816)"
CENTER FOR HEALTH PROGRESS,E01,E,"PO BOX 18877, DENVER, CO, 80218-0877","(-104.984862, 39.7392364)"
FISHER PEAK HORSE ASSOCIATION,N50,N,"43988 CR 40, TRINIDAD, CO, 81082-9609","(-104.5005411, 37.169397)"
SHEPHERD PROJECT MINISTRIES,X20,X,"PO BOX 503, CASTLE ROCK, CO, 80104-0503","(-104.8586826, 39.3722552)"
COLORADO ALLIANCE OF MINERAL AND ROYALTY OWNERS,S46,S,"7675 W 14TH ST, LAKEWOOD, CO, 80214-4153","(-80.1627396, 42.091376)"
PAWNEE HISTORICAL SOCIETY,A80,A,"29451 WCR 130, GROVER, CO, 80729-9738","(-110.92945132142857, 42.795604499999996)"
LAKE GEORGE COMMUNITY ASSOCITAION,C50,C,"PO BOX 2, LAKE GEORGE, CO, 80827-0002","(-73.54977358231127, 43.6276486)"
SPIRIT OF THE LORD MINISTRIES,X20,X,"16181 W 56TH PL, GOLDEN, CO, 80403-1292","(-105.22058, 39.7546349)"
LOVELAND BIBLE CHURCH,X21,X,"400 ADAMS AVE, LOVELAND, CO, 80537-5755","(-105.069189, 40.395511)"
CHATFIELD GRID IRON CLUB,B11,B,"7227 S SIMMS ST, LITTLETON, CO, 80127-3245","(-105.13138687278204, 39.58766005)"
WARRIOR HOCKEY CLUB,N60,N,"6001 E MINERAL PL, CENTENNIAL, CO, 80112-3014","(-104.918474, 39.570987)"
ESTES PARK PATRIOTS FOR PEACE,A80,A,"1070 NORTH LN, ESTES PARK, CO, 80517-9631","(-105.491695, 40.384869)"
PONDEROSA QUARTERBACK CLUB,B112,B,"7007 BAYOU GULCH RD, PARKER, CO, 80134-5459","(-104.75524927293654, 39.43606045)"
BAYRIDGE COMMUNITIES INC,L20,L,"330 N 120TH ST, LAFAYETTE, CO, 80026-8504","(-105.0897058, 39.9935959)"
KNIGHTS OF COLUMBUS OUS LADY OF THE LUMINOUS MYSTERIES WOMENS AUXILIAR,T12,T,"3060 SO MONACO PRWY, DENVER, CO, 80222-0000","(-104.984862, 39.7392364)"
KIM EDUCATION FOUNDATION,B112,B,"PO BOX 116, KIM, CO, 81049-0116","(-103.35300236931306, 37.247692)"
LANDS END FIRE PROTECTION AUXILIARY,M12,M,"31951 STONE TREE LN, WHITEWATER, CO, 81527-6300","(-108.463580477162, 39.00042555)"
THE SOUTHWEST NATIVE-AMERICAN FOUNDATION,O50,O,"PO BOX W, BOULDER, CO, 80306-2026","(-105.270545, 40.0149856)"
LITTLETON HIGH SCHOOL ENCORE,O99,O,"199 E LITTLETON BLVD, LITTLETON, CO, 80121-1106","(-104.98571996984924, 39.61326699497487)"
TRUE VINE CHRISTIAN CENTER,X20,X,"5073 SCRANTON ST, DENVER, CO, 80239-4317","(-104.84401004835286, 39.78869)"
COLORADO ALLERGY AND ASTHMA SOCIETY,G606,G,"10099 RIDGEGATE PKWY STE 400, LONE TREE, CO, 80124-5536","(-91.4258091, 41.4881375)"
KIWANIS CLUB OF COLUMBINE FOUNDATION,T30,T,"620243, LITTLETON, CO, 80162-0000","(-80.517014, 39.6983213)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"99 ZENOBIA ST, DENVER, CO, 80219-1039","(-105.051947, 39.718092)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"1826 SUNSHINE AVE, LONGMONT, CO, 80504-2229","(-105.0573814698224, 40.183769161215146)"
MY SISTERS CLOSET,P30,P,"3372 S MAGNOLIA ST, DENVER, CO, 80224-2818","(-104.911978, 39.65477818367347)"
KIDS AT THEIR BEST INC,A60,A,"801 W PLATTE AVE, FORT MORGAN, CO, 80701-2943","(-103.80623, 40.2540072)"
DIRECTORS OF VOLUNTEERS IN AGENCIES,Y03,Y,"PO BOX 11582, DENVER, CO, 80211-0582","(-104.984862, 39.7392364)"
LALMBA ASSOCIATION,Q300,Q,"PO BOX 2516, MONUMENT, CO, 80132-2516","(-0.0861271, 51.5106328)"
ANTLER FOUNDATION IRRV TR,T20Z,T,"0881 ANTLER ROAD PIONEER CREEK RAN, SILVERTHORNE, CO, 80498-0000","(-106.08221484402384, 39.657180499999996)"
SJRMC JOPLIN MISSOURI,E220,E,"198 INVERNESS DR W, ENGLEWOOD, CO, 80112-5202","(-104.9879641, 39.6482059)"
ZETA RHO CORPORATION,N50,N,"2508 NANCY GRAY AVE, FORT COLLINS, CO, 80525-4383","(-105.0668085, 40.5508527)"
DENVER CITY BLESSING CHURCH,X21,X,"17203 SPRINGFIELD CT, PARKER, CO, 80134-7541","(-104.7890074, 39.5127188)"
