NAME,NTEE_CD,Category,Location,lat_lon
SOUTH BROAD REDEVELOPMENT GROUP INC,S31,S,"2444 BROAD ST, CHATTANOOGA, TN, 37408-2909","(-85.31568135966235, 35.02931476542419)"
CUMBERLAND FURNITURE GUILD,A03,A,"622 DAVIDSON RD, NASHVILLE, TN, 37205-3139","(-86.88524717948717, 36.11742523076923)"
AMERICAN LEBANESE SYRIAN ASSOC CHAR INC,X12,X,"501 SAINT JUDE PL, MEMPHIS, TN, 38105-1905","(-90.04015439878444, 35.15359226729487)"
SPIRO B & PATRICIA CULVER MITSOS FOUNDATION INC,T20Z,T,"121 PARK CIR, COLUMBIA, TN, 38401-2160","(-87.01681952620972, 35.64133093840373)"
EVANGELISM INTERNATIONAL INC,X83,X,"102 BLOOMSBURY DR, PORTLAND, TN, 37148-2043","(-86.55697700576167, 36.62620207630259)"
GOLDEN HARVEST MINISTRIES,X20,X,"3338 HARRISON PIKE, CHATTANOOGA, TN, 37416-2800","(-85.212178, 35.091815)"
EATING DISORDERS COALITION OF TENNESSEE INC,B60,B,"1101 17TH AVE S, NASHVILLE, TN, 37212-2257","(-86.79420586386271, 36.1451845320784)"
JERRY IVERY MINISTRIES,X20,X,"1979 S PARKWAY E, MEMPHIS, TN, 38114-2018","(-89.99641169346276, 35.10861678377453)"
BASTION FOUNDATION INC,T50,T,"6937 STONE RUN DR, NASHVILLE, TN, 37211-6987","(-86.72257400000001, 36.011122)"
BY FAITH INC,F20,F,"322 HARRISON ST, NASHVILLE, TN, 37211-3224","(-86.7370231980818, 36.09847450506375)"
NEWNESS INCORPORATED,O30,O,"202 MICHAELS RIDGE BLVD, JOHNSON CITY, TN, 37615-4491","(-82.46204096274484, 36.357279938350416)"
YESHUAS GRACE MINISTRIES INC,X20,X,"215 HIGHLAND SQ, CROSSVILLE, TN, 38555-5105","(-85.04487502824269, 35.95803880508503)"
AMERICAN COLLEGE OF HEALTHCARE EXECUTIVES,S41,S,"1009 LARK STREET, JOHNSON CITY, TN, 37604-8217","(-82.39096767393727, 36.315878912752716)"
DUCKS UNLIMITED INC,C327,C,"1 WATERFOWL WAY, MEMPHIS, TN, 38120-2350","(-89.8080439, 35.1308209)"
DUCKS UNLIMITED INC,C32Z,C,"1 WATERFOWL WAY, MEMPHIS, TN, 38120-2350","(-89.8080439, 35.1308209)"
SAINT TIMOTHY MISSIONARY BAPTIST CHURCH,X20,X,"1692 EDWARD AVE, MEMPHIS, TN, 38107-3012","(-90.00067981876441, 35.1681574071392)"
BRIDGES TO LIFE,X20,X,"526 PIMLICO DR, SEYMOUR, TN, 37865-4104","(-83.77263225446792, 35.88904832961798)"
SEA SPORTS EDUCATION ART,A20,A,"2799 THE SPRINGS CT, MEMPHIS, TN, 38128-1043","(-89.915879, 35.201662)"
ISAACS PROMISE,X20,X,"412 BROAD ST, CHATTANOOGA, TN, 37402-1219","(-85.31085428571429, 35.05197546938775)"
THE ETIQUETTE SCHOOL OF TENNESSEE INC,O50,O,"2332 LAROSE AVE, MEMPHIS, TN, 38114-4119","(-89.98490096948214, 35.101194280099286)"
CHARIS HEALTH CENTER,E20,E,"2620 NORTH MT JULIET RD, MOUNT JULIET, TN, 37122-8015","(-86.51712671985594, 36.20685861879823)"
NATURE & TECHNOLOGY INC,C30,C,"300 LUNA DR, NASHVILLE, TN, 37211-4121","(-86.691318, 36.079782)"
IMO STATE CONGRESS OF AMERICA,Q12,Q,"3145 GOODWIN DR, NASHVILLE, TN, 37217-4128","(-86.62425366810702, 36.087780967943935)"
MUNFORD ELEMENTARY SCHOOL PTO,B94,B,"1200 MCLAUGHLIN DR, MUNFORD, TN, 38058-6241","(-89.80255216548026, 35.451962562387635)"
TENNESSEE ORDER OF THE EASTERN STAR,Y40,Y,"21 BEASLEY RD, LAWRENCEBURG, TN, 38464-7332","(-87.32023, 35.277179)"
RMBC COMMUNITY SERVICES INC,P20,P,"3560 S 3RD ST, MEMPHIS, TN, 38109-8237","(-90.054885, 35.1250516)"
MID-SOUTH KWANZAA INCORPORATED,P99,P,"2020 NELLIE RD, MEMPHIS, TN, 38116-6116","(-89.99660974784396, 35.03109113185253)"
ALPHA STEP MINISTRIES INC,Q33,Q,"905C DODDS AVE, CHATTANOOGA, TN, 37404-3944","(-85.2657054, 35.028623)"
TSLA FRIENDS,B11,B,"1001 REP JOHN LEWIS WAY N, NASHVILLE, TN, 37219-1115","(-86.78652254165077, 36.17308120376014)"
BRAD WHITE MINISTRIES,X30,X,"615 W COLLEGE STREET, BROWNSVILLE, TN, 38012-3735","(-89.26979938331237, 35.595985119522666)"
OLD TIMERS BASEBALL ASSOCIATION,N60,N,"1044 TYNE BLVD, NASHVILLE, TN, 37220-1027","(-86.79511780046126, 36.080453294749354)"
ALPHA OMICRON PI FRATERNITY INC,Y40,Y,"5390 VIRGINIA WAY, BRENTWOOD, TN, 37027-7529","(-86.81314967171933, 36.034139013280345)"
SOGIV,P99,P,"2786 MIDLAND AVE, MEMPHIS, TN, 38111-1722","(-89.96907083333333, 35.119810333333334)"
B C TRANSITIONAL HOUSING,L41,L,"3017 SUNNYVIEW DR, NASHVILLE, TN, 37218-1654","(-86.82979141708772, 36.22890492956268)"
MUSIC FOR SENIORS,P20,P,"161 RAINS AVE, NASHVILLE, TN, 37203-5330","(-86.7658341, 36.135409)"
APOSTOLIC FAITH TABERNACLE,X20,X,"1901 DAVY CROCKETT CV, DYERSBURG, TN, 38024-2509","(-89.3716, 36.050416)"
CARMEL ELEMENTARY SCHOOL PTO,B99,B,"4925 SANGO RD, CLARKSVILLE, TN, 37043-7210","(-87.16174722393825, 36.48264781372967)"
TENNESSEE PRISON OUTREACH MINISTRY,I31,I,"136 RAINS AVE, NASHVILLE, TN, 37203-5316","(-86.76416366666666, 36.137347)"
GASTROINTESTINAL SPECIALISTS FOUNDATION INC,E21,E,"80 HUMPHREYS CENTER, MEMPHIS, TN, 38120-2353","(-89.85585340541361, 35.127470252130195)"
USET SOVEREIGN PROTECTION FUND INC,L50,L,"711 STEWARTS FERRY PIKE, NASHVILLE, TN, 37214-2634","(-86.625992, 36.154431)"
CROWN SCHOOL OF TRADES & TECHNOLOGY,B30,B,"2307 W BEAVER CREEK DR, POWELL, TN, 37849-4800","(-84.02804215489952, 36.02162079643671)"
BEYARATA MOBILE DISASTER TAX SERVICE,P20,P,"4215 PARK FOREST DR, MEMPHIS, TN, 38141-7124","(-89.85279514162687, 35.03366095)"
MINISTERIO NUEVA ESPERANZA NEW HOPE MINISTRY,X20,X,"7035 MIDDLEBROOK PIKE, KNOXVILLE, TN, 37909-1386","(-84.0296841653938, 35.944280979733904)"
SEWANEE MOUNTAIN GROTTO,C32,C,"900 OLD SEWANEE RD, SEWANEE, TN, 37375-6032","(-85.8263718, 35.1120056)"
SHAKA RIVERCITY COMMUNITY DEVELOPMENT CORPARATION,T20,T,"7769 JUNIPER CV E, CORDOVA, TN, 38016-5778","(-89.80411116498439, 35.16503720509482)"
TENNESSEE MEDICAL ASSOCIATION BRADLEY COUNTY MEDICAL SOCIETY,S40,S,"1040 WILLIAM WAY NW, CLEVELAND, TN, 37312-4369","(-84.8616647158614, 35.19386294788892)"
OAK RIDGE HIGH SCHOOL ORCHESTRA BOOSTER CLUB,B12,B,"102 CLAYTON WAY, OAK RIDGE, TN, 37830-7627","(-84.211875109683, 36.0183569657241)"
CHRIST COMMUNITY CHURCH SMYRNA,X20,X,"1334 HAZELWOOD DR, SMYRNA, TN, 37167-3958","(-86.5204997789088, 35.96019494495618)"
BOARD OF TTEES OF THE JOSEPHINE K LEWIS CENTER FOR SR CITIZENS INC,N50,N,"1188 N PARKWAY, MEMPHIS, TN, 38105-2531","(-90.0193769375, 35.154036437500004)"
BLUFF CITY GREYHOUNDS,D20,D,"224 LAKE DR, RIPLEY, TN, 38063-1104","(-89.53994913648091, 35.7487685179399)"
NEW VISION OUTREACH,F22,F,"125 PICKWICK ST, SAVANNAH, TN, 38372-1953","(-88.24660939968385, 35.224283776677616)"
CLAY HOUSE,J22,J,"203 CEDAR AVE, MEMPHIS, TN, 38107-1805","(-90.040133, 35.170463)"
ROZELLE ANNESDALE AREA ASSOCIATION,S01,S,"1011 RAYNER ST, MEMPHIS, TN, 38114-1814","(-90.01188510650249, 35.118627153826296)"
FRIENDS OF MACC,D19,D,"812 FATHERLAND ST, NASHVILLE, TN, 37206-3707","(-86.75710329297821, 36.17220055279682)"
APPALACHIAN PROMISE FRESH START,P99,P,"173 WOODSIDE ST, HARROGATE, TN, 37752-7402","(-83.6424779, 36.5847931)"
EDIFY MINISTRIES INC,P20,P,"7837 STONEHENGE DR, CHATTANOOGA, TN, 37421-1113","(-85.12289787738398, 35.06193104904468)"
H O P E INC,O50,O,"3630 MCDUFF AVE, MEMPHIS, TN, 38111-5237","(-89.94121977254437, 35.08866835409841)"
APPALACHIA MISSION PAWSIBLE,D20,D,"1204 VANLEER AVE, JOHNSON CITY, TN, 37604-2306","(-82.4114141790136, 36.31552699023427)"
TRANSFORMATION NEPAL,X11,X,"6065 HUNT VALLEY DR, SPRING HILL, TN, 37174-6189","(-86.88909311212188, 35.762000726887784)"
TURNING POINT PARTNERS,S20,S,"914 KENSINGTON PL, MEMPHIS, TN, 38107-4605","(-89.99477793112631, 35.16190462004072)"
PEACE OF HEAVEN MINISTRIES,X20,X,"194 CHEROKEE DR, LA VERGNE, TN, 37086-4407","(-86.59292838815007, 36.012494767056815)"
AINT NO PLACE LIKE HOME WOMEN & CHILDEN SHELTER,P85,P,"1671 BROOKINS ST, MEMPHIS, TN, 38108-1838","(-89.9556097775589, 35.17790704265458)"
WOMAN 2 WOMAN,W99,W,"363 HAYWOOD LN, NASHVILLE, TN, 37211-5424","(-86.71544640487996, 36.06857405070177)"
LONGVIEW COMMUNITY HOLINESS CHURCH,X20,X,"1905 S LAUDERDALE ST, MEMPHIS, TN, 38106-6601","(-90.04441644769533, 35.09495369058511)"
DARBY AND VIVIAN BROWN FAMILY FOUNDATION,T22,T,"922 BELLE MEADE BLVD, NASHVILLE, TN, 37205-4500","(-86.86023222733314, 36.0903870017448)"
JIM AND LEAH SOHR FAMILY FOUNDATION,T20,T,"2002 TYNE BLVD, NASHVILLE, TN, 37215-4705","(-86.833284, 36.077249)"
WETLANDS AMERICA TRUST INC,C110,C,"1 WATERFOWL WAY, MEMPHIS, TN, 38120-2350","(-89.8080439, 35.1308209)"
PONTIKES FAMILY FOUNDATION,T22,T,"2206 BELMONT BLVD, NASHVILLE, TN, 37212-5106","(-86.79495575510204, 36.12871324489796)"
INTERNATIONAL TOWING AND RECOVERY HALL OF FAME AND MUSEUM,A500,A,"3315 BROAD ST, CHATTANOOGA, TN, 37408-3052","(-85.322731, 35.016908)"
JESUS GLUE MINISTRIES,P20,P,"1013 DANIEL LN, SPRING HILL, TN, 37174-2290","(-86.90319813933876, 35.73661569821282)"
JAMAAT MASJID AL QADIR,X40Z,X,"2307 E 17TH ST, CHATTANOOGA, TN, 37404-5202","(-85.27469808411578, 35.02204202976405)"
HOPE IN THE LAST DAYS OUTREACH MINISTRY,X21,X,"2418 FRAYSER BLVD, MEMPHIS, TN, 38127-5823","(-89.98289489269449, 35.21833453579887)"
ALBERT & ANNE MANSFIELD FOUNDATION,T22,T,"3610 RICHLAND AVE, NASHVILLE, TN, 37205-2356","(-86.826814, 36.13555)"
GOLDMAN PHILANTHROPIC PARTNERSHIPS,H90,H,"109 CIRCLE LN, KNOXVILLE, TN, 37919-4874","(-84.0129717637911, 35.93270648368334)"
FENG LI LI,P99,P,"2021 CARGILE LANE, NASHVILLE, TN, 37205-0000","(-86.874265, 36.106472)"
DUCKS UNLIMITED INC,C32Z,C,"1 WATERFOWL WAY, MEMPHIS, TN, 38120-2350","(-89.8080439, 35.1308209)"
FULL GOSPEL PENTECOSTAL CHURCH,X20,X,"1085 ZOPHI ST, NASHVILLE, TN, 37216-3031","(-86.73945509494027, 36.2047351963215)"
WILLIAM H BUTLER HUMANITARIAN SCHOLARSHIP FUND,B82,B,"1702 MAGNOLIA DR, MURFREESBORO, TN, 37128-5909","(-86.40740671877869, 35.81270596091599)"
NEW LIFE COMMUNITY DEVELOPMENT CORPORATION OF EAST JACKSON TN,P40,P,"726 MIDDLETON ST, JACKSON, TN, 38301-4506","(-88.80479926450049, 35.62968347798258)"
GALAXY STAR DRUG AWARENESS,F20,F,"830 FESSLERS PARKWAY, NASHVILLE, TN, 37210-2908","(-86.74290658893868, 36.14923005793083)"
RIVER OAKS COMMUNITY CHURCH,X21,X,"1220 BROWN SCHOOL RD, MARYVILLE, TN, 37804-3544","(-83.93414974601015, 35.77076180132475)"
SECOND PRESBYTERIAN CHURCH REALTY FOUNDATION INC,X12,X,"4055 POPLAR AVE, MEMPHIS, TN, 38111-6022","(-89.9271695715331, 35.12390405524475)"
TRUE VICTORY OUTREACH CHURCH MINISTRIES,X20,X,"9303 ROCKVALE RD, ROCKVALE, TN, 37153-4217","(-86.53533366884272, 35.75552581669943)"
WESTGATE CHRISTIAN CENTER-CLARKSVILLE INC,X21,X,"1810 MEMORIAL DR, CLARKSVILLE, TN, 37043-5096","(-87.30802023570513, 36.518928145960885)"
DUCKS UNLIMITED INC,C327,C,"1 WATERFOWL WAY, MEMPHIS, TN, 38120-2350","(-89.8080439, 35.1308209)"
ALPHA PHI ALPHA MEMPHIS EDUCATION FOUNDATION INC,O50,O,"4122 BARTON DR, MEMPHIS, TN, 38116-5821","(-90.02213618576123, 35.036788230339326)"
MONTGOMERY COUNTY SHERIFFS RESERVES,I60,I,"120 COMMERCE ST, CLARKSVILLE, TN, 37040-3641","(-87.35889311356229, 36.5259512)"
VESPA CLUB OF AMERICA,P20,P,"129 MIDDLEBORO CIR, FRANKLIN, TN, 37064-4932","(-86.85531120769268, 35.89450785120291)"
BRIA-SHANNEL COMMITTEE,O50,O,"1750A BENNETT CIR, HARRIMAN, TN, 37748-4080","(-84.5188204, 35.9489789)"
BELIEVE IN BRISTOL VA INC,S20,S,"20 6TH ST, BRISTOL, TN, 37620-2213","(-82.18355532344908, 36.59421905)"
CENTER FOR CONTEMPLATIVE JUSTICE INC,Q33,Q,"952 GRAYBAR LN, NASHVILLE, TN, 37204-3804","(-86.78689609399036, 36.10840723987602)"
ALCOA ELEMENTARY PTO,B94,B,"1200 SPRINGBROOK RD, ALCOA, TN, 37701-6300","(-83.97506407017545, 35.790035315789474)"
FAMILIES WITH CHILDREN FROM CHINA OF MIDDLE TENNESSEE,P99,P,"641 MCMURRAY DR, NASHVILLE, TN, 37211-5743","(-86.734461, 36.055107)"
INTERNATIONAL MINISTRIES NETWORK,X20,X,"930 25TH ST NW, CLEVELAND, TN, 37311-3729","(-84.87503927490582, 35.18504652665596)"
JUSTICE AND MERCY INTERNATIONAL INC,Q32,Q,"304 44TH AVE N, NASHVILLE, TN, 37209-3661","(-86.83933098988183, 36.14904434737797)"
MEMPHIS NSBE JR,B03,B,"5366 MAPLE RIDGE CV, MEMPHIS, TN, 38134-6216","(-89.88429612244897, 35.18045859183674)"
BEECH CREEK MINISTRIES INC,B90,B,"3101 CURTIS ST, NASHVILLE, TN, 37218-2819","(-86.828075, 36.19879)"
ALGOOD ELEMENTARY SCHOOL PTO,B94,B,"2525 OLD WALTON RD, COOKEVILLE, TN, 38506-4955","(-85.4861907, 36.1475732)"
CLUB VIBES,P80,P,"1025 REE WAY, KNOXVILLE, TN, 37909-2365","(-84.04406575327658, 35.94435106431557)"
AMERICAN LEGION,W30,W,"424 BROWN ST, CELINA, TN, 38551-4014","(-85.505456303613, 36.5491509903855)"
AUBURNTOWN HISTORICAL SOCIETY,C30,C,"114, AUBURNTOWN, TN, 37016-0000","(-86.08415489926612, 35.828817367578445)"
TEN 10 MINISTRIES INC,X20,X,"662 PEBBLE SPRINGS DR, FRANKLIN, TN, 37067-4612","(-86.80145972430837, 35.936460882914474)"
PEACE INC,P85,P,"3797 BRIAR ROSE RD, MEMPHIS, TN, 38111-0000","(-89.93669861835829, 35.09798323195726)"
AMERICAN MUSLIM ADVISORY COUNCIL,X40,X,"2195 NOLENSVILLE PIKE, NASHVILLE, TN, 37211-2094","(-86.75350545, 36.1264803)"
BLUE SKY DOG RESCUE,D20,D,"3351 ACREE ST, BARTLETT, TN, 38134-3557","(-89.86069300656713, 35.216695701731645)"
ROCK THE STREET WALL STREET,B80,B,"3523 TRIMBLE RD, NASHVILLE, TN, 37215-3225","(-86.83026959735636, 36.09548068175356)"
CITY OF REFUGE MINISTRY,X99,X,"57 MABEL LN, ATOKA, TN, 38004-5110","(-89.78149574156281, 35.41506274321085)"
FAITH INC,S47,S,"205 BETHANY DR, JONESBOROUGH, TN, 37659-5690","(-82.46410511163556, 36.28577448090011)"
OAK RIDGE ROTARY SUNSET COMMUNITY FUND,B12,B,"100 GREYWOOD PL, OAK RIDGE, TN, 37830-5654","(-84.327778, 35.967246)"
QUITO DRUMMONDS VOLUNTEER FIRE DEPARTMENT INC,M24,M,"71 QUITO RD, MILLINGTON, TN, 38053-0829","(-89.9239133, 35.3660621)"
DIOCESE OF KNOXVILLE CATHOLIC COMMI TTEE ON SCOUTING INC,P99,P,"805 S NORTHSHORE DR, KNOXVILLE, TN, 37919-7551","(-83.99874001876022, 35.92557028751789)"
OPEN DOOR MINISTRIES,X20,X,"251 RAINTREE DR, CLARKSVILLE, TN, 37042-5379","(-87.42328735, 36.571463449999996)"
JOHN OVERTON HIGH SCHOOL SPIRIT BOOSTERS,B12,B,"4820 FRANKLIN PIKE, NASHVILLE, TN, 37220-1122","(-86.77250258231487, 36.08120787640328)"
TOPS CLUB INC,E70,E,"7593 TROUSDALE FERRY PIKE, LEBANON, TN, 37090-9740","(-86.253755, 36.2100059)"
CHOSEN GENERATION,Q20,Q,"4507 BELMONT PARK TER, NASHVILLE, TN, 37215-3646","(-86.80636968985758, 36.09288095416765)"
MINISTERIO PENTECOSTES PALABRA DE VIDA INC,X21,X,"4046 KIMBALL AVE, MEMPHIS, TN, 38111-7228","(-89.92766744475722, 35.0928227)"
DYER COUNTY RECYLES,C27,C,"1419 LAKE RD, DYERSBURG, TN, 38024-2407","(-89.3930469606832, 36.04643961484427)"
REVIVAL-MEMPHIS A NON PROFIT CORPORATION,S19,S,"1726 MADISON AVE, MEMPHIS, TN, 38104-6401","(-90.00368124959225, 35.1383765)"
TALENT INC,T99,T,"108 BEASLEY DR, FRANKLIN, TN, 37064-3906","(-86.8779264906266, 35.89921037776795)"
LAUNCH PAD,F20,F,"617 MARLBORO AVE, EAST RIDGE, TN, 37412-2639","(-85.23982974624188, 35.005353766408916)"
IGLESIA DE DIOS EVANGELIO COMPLETO TABERNACULO DE LA FE INC,X20,X,"5167 WINCHESTER RD, MEMPHIS, TN, 38118-5560","(-89.89135561567132, 35.05057795888133)"
HAWKINS SUPPORT ORGANIZATION,B94,B,"487 A WALTON FERRY RD, HENDERSONVILLE, TN, 37075-4132","(-86.6200966, 36.3035089)"
PHOENIX GROUP,T99,T,"3013 LAKE DR, HERMITAGE, TN, 37076-3525","(-86.637011, 36.206821)"
OAKS OF RIGHTEOUSNESS,B82,B,"754 RUSSELL STRAUSSE RD, COOKEVILLE, TN, 38501-4515","(-85.486798, 36.151961)"
ROSE PARK BAND BOOSTERS,B94,B,"1025 9TH AVE S, NASHVILLE, TN, 37203-4763","(-86.78136345168721, 36.143088500000005)"
ANGLICAN THEOLOGICAL REVIEW INC,A78Z,A,"335 TENNESSEE AVE, SEWANEE, TN, 37383-2001","(-85.92529717287896, 35.198248746927455)"
CENTRAL UNITED STATES EARTHQUAKE CONSORTIUM,M20Z,M,"2630 E HOLMES RD, MEMPHIS, TN, 38118-8004","(-89.97349413773038, 35.006441916531756)"
HOME AND ENVIRONMENTS FOR LIVING AND PROGRAMS INC,P820,P,"468 HALLE PARK DR, COLLIERVILLE, TN, 38017-7089","(-89.6980028220201, 35.05299716693585)"
WINNEY FOUNDATION,T20,T,"543 CALIBRE LN, MT JULIET, TN, 37122-6170","(-86.47141318315188, 36.16108169856018)"
TEN COMMANDMENTS PROJECT,X20,X,"2200 LEBANON PIKE, NASHVILLE, TN, 37214-2409","(-86.696917, 36.165676)"
CARTER ELEMENTARY PARENT TEACHERS ORGANIZATION FOUNDATION,B94,B,"8455 STRAWBERRY PLAINS PIKE, KNOXVILLE, TN, 37924-4424","(-83.73950644689494, 36.021838912376985)"
COGIC CHARITIES INC,P80,P,"938 MASON ST, MEMPHIS, TN, 38126-5219","(-90.04963823591704, 35.12169788902793)"
LIMESTONE MISSIONARY BAPTIST CHURCH,X21,X,"1613 W MAIN ST, FRANKLIN, TN, 37064-3454","(-86.89246506118192, 35.90964327468514)"
NEW UNION VOLUNTEER FIRE DEPT,M24,M,"2455 WOODBURY HWY, MANCHESTER, TN, 37355-0000","(-86.08273388816856, 35.521838882118615)"
IGLESIA CRISTIANA EL SHADDAI CHRISTIAN CHURCH,X21,X,"10604 CONCORD RD, BRENTWOOD, TN, 37027-8874","(-86.7633509, 35.9941123)"
UNITED STATES BOWLING CONGRESS INC,N70,N,"3248 HONEYSUCKLE RD, WHITE PINE, TN, 37890-3120","(-83.27777421143057, 36.128486315535156)"
FRIENDS OF THE NEW HARP OF COLUMBIA,A6B,A,"209 INDIANA AVE, MARYVILLE, TN, 37803-5937","(-83.96702146938776, 35.74855671428572)"
THE CONFEDERATE PRESERVATION SOCIETY INC,B90,B,"133 LAIRD RD, NASHVILLE, TN, 37205-3241","(-86.87194120605618, 36.1075637664308)"
BON AIR MOUNTAIN HISTORICAL SOCIETY,A84,A,"9479 CROSSVILLE HWY, SPARTA, TN, 38583-3191","(-85.4531205, 35.9250219)"
TENNESSEE ORDER OF THE EASTERN STAR,Y40,Y,"6262 GARDEN CV, MEMPHIS, TN, 38134-7608","(-89.85535232710333, 35.157366560231644)"
BROTHERS ON ONE ACCORD MINISTRIES,X21,X,"271 TM HENDERSON AVE, MEMPHIS, TN, 38107-1800","(-90.03878043265786, 35.16770718099349)"
NAVY NURSE CORPS ASSOCIATION,W30,W,"6737 AUTUMNWOOD DR, NASHVILLE, TN, 37221-3944","(-86.96174183778407, 36.051271924710186)"
HAMBLEN COUNTY SUBSTANCE ABUSE COALITION,F21,F,"814 W MAIN ST, MORRISTOWN, TN, 37814-4513","(-83.30129923221399, 36.20933524453859)"
PETWORKS ANIMAL SERVICES INC,D20,D,"3101 E STONE DR, KINGSPORT, TN, 37660-6776","(-82.4675643640506, 36.56099367063255)"
SONS OF CONFEDERATE VETERANS INC,W30,W,"414 DENNYWOOD DR, NASHVILLE, TN, 37214-1745","(-86.68814582563273, 36.17975155176855)"
SUMNER EMS ASSISTANCE ASSOCIATION,M119,M,"255 AIRPORT RD, GALLATIN, TN, 37066-4747","(-86.4391526, 36.3637221)"
HENDERSON ARTS COMMISSION,A20,A,"117 E MAIN ST, HENDERSON, TN, 38340-2303","(-88.64098, 35.4394635)"
GREATER CHATTANOOGA CARES,P60,P,"1830 WASHINGTON ST, CHATTANOOGA, TN, 37408-2018","(-85.3042345106383, 35.03146508510638)"
CHURCH OF THE ROCK,X20,X,"293 CRESTVIEW DR, CROSSVILLE, TN, 38555-2866","(-84.9833762730504, 35.91300170928592)"
TENNESSEE ADVANCED ENERGY BUSINESS COUNCIL,C35,C,"606 W MAIN STREET, KNOXVILLE, TN, 37902-2617","(-83.920491, 35.9601315)"
YOUNG LADIES OF POWER,O50,O,"2106 JACKSON ST, CHATTANOOGA, TN, 37404-1406","(-85.26729972842115, 35.04366951644185)"
THE DOROTHY MITCHELL-KINCAID BELOVED COMMUNITY OUTREACH FDN INC,P99,P,"401 W BROADWAY AVE, MARYVILLE, TN, 37801-4709","(-83.974872, 35.752425)"
PINSON HOMES,L99,L,"1605 12TH AVE N, NASHVILLE, TN, 37208-2026","(-86.80343274647089, 36.17659144597991)"
DESTINY INC,X20,X,"62 CLEARFIELD DR, JACKSON, TN, 38305-9785","(-88.862464871986, 35.6926826974379)"
BOBBY LANIER FARM PARK INC,B90,B,"2276 WEST ST, GERMANTOWN, TN, 38138-5955","(-89.81170371094827, 35.086678021808574)"
BROTHERS KEEPER,B28,B,"305 CHRISTIAN CHURCH RD, JOHNSON CITY, TN, 37615-4504","(-82.42854266960572, 36.37203203476381)"
JOBS FOR TENNESSEE GRADUATES INC,P20,P,"6 S 14TH ST, NASHVILLE, TN, 37206-2837","(-86.74598973296676, 36.1767204612443)"
HOPE STATION INC,P20,P,"819 33RD AVE N, NASHVILLE, TN, 37209-2602","(-86.82528031223144, 36.15966946599749)"
GOSPEL SHOUT OUTREACH MINISTRY GOSPEL TEMPLE HOLINESS CHURCH,X20,X,"40 COLORADO ST, JACKSON, TN, 38301-7332","(-88.81828850693648, 35.577120541048195)"
MEMPHIS BRAND OFFICE,B90,B,"56 S FRONT ST, MEMPHIS, TN, 38103-2435","(-90.054669, 35.143865)"
CREATE INC,B90,B,"1205 ARROWHEAD DR, BRENTWOOD, TN, 37027-7424","(-86.76200983925503, 35.98897583400757)"
LIFE BUILDERS,Q30,Q,"5543 EDMONDSON PIKE, NASHVILLE, TN, 37211-5808","(-86.74389074681153, 36.041279054917666)"
KINGDOM OF GOD MINISTRIES,P99,P,"3218 LAKEVIEW RD, MEMPHIS, TN, 38116-3127","(-90.03582912126326, 35.061164124841284)"
SOCIETY OF ST VINCENT DE PAUL ST EDWARD CONFERENCE,P20,P,"188 THOMPSON LN, NASHVILLE, TN, 37211-2451","(-86.7397491, 36.1109939)"
POURING SPOT,O20,O,"200 E JEFFERSON ST, PULASKI, TN, 38478-2923","(-87.029516, 35.199832)"
SHS SOFTBALL BOOSTER CLUB,B11,B,"100 BULLDOG DR, SMYRNA, TN, 37167-4445","(-86.50556, 35.958451)"
REFUGE CHURCH AT CHAPEL HILL,X20,X,"200 MAPLE ST, CHAPEL HILL, TN, 37034-3334","(-86.692664, 35.629465)"
PURSUIT OF HAPPINESS,P20,P,"111 S HIGHLAND ST, MEMPHIS, TN, 38111-4640","(-89.945281, 35.128922)"
OPERATION R E A P,K19,K,"1535 WARFORD ST, MEMPHIS, TN, 38108-1730","(-89.96219612592284, 35.173409805772785)"
CENTER FOR DEVELOPMENT INITIATIVES,P99,P,"4335 HORN LAKE RD, MEMPHIS, TN, 38109-5401","(-90.07018405488049, 35.03017355923332)"
MARTY GOETZ MINISTRIES INC,X99,X,"1136 HOLLY TREE FARMS RD, BRENTWOOD, TN, 37027-6300","(-86.84388095535267, 36.0046836888555)"
SMALL CHANGE,Q32,Q,"4010 ANDERSONVILLE HWY, ANDERSONVILLE, TN, 37705-3015","(-84.032679, 36.200652)"
MEMPHIS 901 ELITE,N65,N,"4006 COCHESE RD, MEMPHIS, TN, 38118-2138","(-89.9298013061646, 35.072715958578605)"
KELLY MILLER SMITH FOUNDATION,R01,R,"2506 WALKER LN, NASHVILLE, TN, 37207-4216","(-86.80702187008242, 36.211786465239406)"
SON OF MEMPHIS,A70,A,"774 HUDSON ST, MEMPHIS, TN, 38112-2138","(-89.95341300160487, 35.153287451417235)"
LABAN MINISTRIES INTERNATIONAL INC,X21Z,X,"1401 WINDERMERE DR, COLUMBIA, TN, 38401-5119","(-87.08278, 35.592789)"
HEES FAMILY FOUNDATION,T22Z,T,"8200 ASHEVILLE HWY, KNOXVILLE, TN, 37924-3009","(-83.75238, 36.023731)"
HARRINGTON FOUNDATION,T20Z,T,"58 ANDERTON DR, WINCHESTER, TN, 37398-3490","(-86.13079193007775, 35.19031867530327)"
ASSOCIATION OF PHILIPPINE PHYSICIAN IN AMERICA FOUNDATION AKA APPA F,P30,P,"9749 GREEN SPRUCE DR, LAKELAND, TN, 38002-9341","(-89.73808688590438, 35.23326341451784)"
